ĐỀ MỤC,CHỦ ĐỀ CON,MÃ SỐ,CÂU HỎI,CÂU TRẢ LỜI,keywords
ĐTĐ thai kỳ,,Q012,Ngưỡng đường huyết an toàn để thực hiện phẫu thuật lật vạt ở bệnh nhân ĐTĐTK là bao nhiêu?,Nên thực hiện khi đường huyết trong giới hạn an toàn và ở tam cá nguyệt thứ 2.,đái tháo đường thai kỳ; ĐTĐTK; ngưỡng đường huyết; đường huyết an toàn; phẫu thuật lật vạt; thủ thuật nha khoa; kiểm soát glucose; phụ nữ mang thai
ĐTĐ thai kỳ,,Q013,Vì sao cần thận trọng với thuốc tê có epinephrine khi điều trị thai phụ ĐTĐTK?,"Epinephrine có thể gây co mạch tử cung, ảnh hưởng tuần hoàn thai nhi nếu dùng liều cao hoặc tiêm sai kỹ thuật.",thuốc tê epinephrine; thận trọng epinephrine; thai phụ ĐTĐTK; epinephrine thai kỳ; tác dụng epinephrine; ảnh hưởng glucose; co mạch
ĐTĐ thai kỳ,,Q014,Những kháng sinh nào an toàn cho thai phụ ĐTĐTK?,"Penicillin, amoxicillin, clindamycin thường an toàn (tham khảo bảng mức độ nguy cơ).",ĐTĐTK; đái tháo đường thai kỳ; kháng sinh; an toàn; thai phụ; thuốc an toàn; penicillin; amoxicillin; clindamycin
ĐTĐ thai kỳ,,Q015,Những kháng sinh nào cần tránh ở thai phụ ĐTĐTK?,"Tetracycline, doxycycline, và một số fluoroquinolone vì có thể gây ảnh hưởng xương và răng thai nhi.",ĐTĐ thai kỳ; tiểu đường thai kỳ; kháng sinh thai kỳ; thuốc tránh thai; Tetracycline; Fluoroquinolone; ảnh hưởng răng thai; tác dụng phụ xương; chống chỉ định kháng sinh
ĐTĐ thai kỳ,,Q016,"Vì sao cần tránh dùng NSAIDs ở thai phụ ĐTĐTK, đặc biệt là 3 tháng cuối?",NSAIDs có thể gây đóng ống động mạch sớm ở thai nhi và biến chứng sản khoa.,NSAIDs thai kỳ; chống chỉ định NSAIDs; NSAIDs 3 tháng cuối; ĐTĐTK NSAIDs; tác dụng phụ NSAIDs; nguy cơ NSAIDs; thuốc giảm đau
ĐTĐ thai kỳ,,Q017,Thuốc giảm đau nào an toàn hơn cho thai phụ ĐTĐTK?,Paracetamol là lựa chọn an toàn nếu dùng đúng liều.,ĐTĐ thai kỳ; thuốc giảm đau; an toàn thai phụ; Paracetamol; tiểu đường thai kỳ; kiểm soát đau; giảm đau thai kỳ
ĐTĐ thai kỳ,,Q018,Khi nào bác sĩ RHM cần hoãn điều trị cho thai phụ ĐTĐTK?,Khi đường huyết không kiểm soát hoặc thai kỳ chưa ổn định về sản khoa.,ĐTĐ thai kỳ; tiểu đường thai kỳ; hoãn điều trị nha; đường huyết; kiểm soát đường huyết; thai kỳ; ổn định thai sản; chống chỉ định nha
ĐTĐ thai kỳ,,Q019,Thai phụ ĐTĐTK có nguy cơ nhiễm trùng sau điều trị nha khoa cao hơn không?,"Có, do tăng đường huyết ảnh hưởng chức năng bạch cầu và phản ứng miễn dịch.",nguy cơ nhiễm trùng; nhiễm trùng ĐTĐTK; biến chứng nhiễm trùng; thai phụ nha khoa; chăm sóc sau nhổ; phòng ngừa nhiễm trùng
ĐTĐ thai kỳ,,Q020,HbA1c có ý nghĩa gì ở thai phụ ĐTĐTK?,"Dù ít được dùng trong chẩn đoán, HbA1c giúp đánh giá mức kiểm soát đường huyết trong thời gian dài.",HbA1c; ĐTĐTK; đái tháo đường thai kỳ; kiểm soát đường huyết; đánh giá đường huyết; ý nghĩa HbA1c; thai phụ ĐTĐ; theo dõi đường huyết
ĐTĐ thai kỳ,,Q021,Vì sao kiểm soát đường huyết tốt trong thai kỳ quan trọng với sức khỏe răng miệng?,"Giúp giảm viêm nha chu, giảm nguy cơ nhiễm trùng và cải thiện lành thương.",ĐTĐ thai kỳ; Đái tháo đường thai kỳ; Kiểm soát đường huyết; Đường huyết thai kỳ; Sức khỏe răng miệng; Viêm nha chu; Nhiễm trùng miệng; Chăm sóc nha khoa
ĐTĐ thai kỳ,,Q022,Bác sĩ RHM nên lưu ý gì về tư thế bệnh nhân mang thai trên ghế nha?,"Tránh nằm ngửa lâu, đặc biệt ở tam cá nguyệt cuối, để không chèn ép tĩnh mạch chủ dưới.",tư thế thai phụ; ghế nha; lưu ý tư thế; bệnh nhân mang thai; tư thế nằm; chèn ép tĩnh mạch; hội chứng hạ huyết áp
ĐTĐ thai kỳ,,Q023,Viêm nha chu ở thai phụ ĐTĐTK có liên quan tới biến chứng thai kỳ nào không?,"Có, nghiên cứu cho thấy liên quan tới sinh non, trẻ nhẹ cân.",viêm nha chu; ĐTĐTK; tiểu đường thai kỳ; biến chứng thai kỳ; sinh non; trẻ nhẹ cân; nha chu thai phụ; nha chu ĐTĐTK
ĐTĐ thai kỳ,,Q024,Thai phụ ĐTĐTK có cần chăm sóc răng miệng đặc biệt không?,"Cần duy trì vệ sinh răng miệng tốt, khám nha định kỳ và điều trị sớm các bệnh lý nha khoa.",ĐTĐTK; tiểu đường thai kỳ; chăm sóc răng miệng; nha khoa thai kỳ; bệnh nha chu; viêm nướu; quản lý nha khoa; vệ sinh răng
ĐTĐ thai kỳ,,Q025,Vai trò của bác sĩ RHM trong quản lý thai phụ ĐTĐTK là gì?,"Sàng lọc, phát hiện sớm vấn đề răng miệng, điều trị an toàn, phối hợp với sản khoa – nội tiết, và tư vấn chăm sóc răng miệng suốt thai kỳ.",vai trò bác sĩ RHM; quản lý ĐTĐTK; nha khoa ĐTĐTK; chăm sóc thai phụ; phối hợp điều trị; tư vấn nha khoa; tầm soát bệnh
ĐTĐ type 1,,Q001,Đái tháo đường típ 1 là bệnh gì và cơ chế bệnh sinh có thể ảnh hưởng thế nào tới sức khỏe răng miệng?,"Đái tháo đường típ 1 là bệnh rối loạn chuyển hóa do phá hủy tế bào beta tuyến tụy, làm thiếu insulin. Tăng đường huyết kéo dài gây suy giảm miễn dịch, giảm lành thương và tăng nguy cơ viêm nha chu, nhiễm trùng miệng.",đái tháo đường type 1; bệnh tự miễn; thiếu insulin; glucose máu cao; biến chứng răng miệng; viêm nha chu; khô miệng; nhiễm nấm
ĐTĐ type 1,,Q002,Vì sao tuyến tụy không còn sản xuất insulin ở bệnh nhân đái tháo đường típ 1? Điều này có ý nghĩa gì trong nha khoa?,"Do cơ chế tự miễn phá hủy tế bào beta. Thiếu insulin làm tăng đường huyết, ảnh hưởng đến phản ứng viêm và khả năng lành vết thương sau thủ thuật nha khoa.",ĐTĐ típ 1; insulin; thiếu insulin; tăng đường huyết; tự miễn; tế bào beta; lành vết thương; phản ứng viêm; nha khoa ĐTĐ
ĐTĐ type 1,,Q003,Cơ chế tự miễn của bệnh này tác động gì tới mô nha chu?,"Cơ chế tự miễn không trực tiếp phá hủy mô nha chu, nhưng hậu quả tăng đường huyết kéo dài gây biến đổi vi mạch, tăng phản ứng viêm và nguy cơ mất bám dính nha chu.",tự miễn; nha chu; phá hủy mô; viêm mãn tính; miễn dịch; đáp ứng viêm
ĐTĐ type 1,,Q004,"Ngoài cơ chế tự miễn, còn nguyên nhân nào khác gây đái tháo đường típ 1 không?","Một số ít trường hợp không rõ nguyên nhân. Dù nguyên nhân gì, hậu quả tăng đường huyết vẫn làm tăng nguy cơ bệnh nha chu và nhiễm trùng miệng.",đái tháo đường type 1; nguyên nhân ĐTĐ; cơ chế tự miễn; căn nguyên đái tháo đường; ĐTĐ type 1 không tự miễn; đái tháo đường vô căn; biến chứng răng miệng ĐTĐ; bệnh nha chu ĐTĐ; tăng đường huyết
ĐTĐ type 1,,Q005,Vai trò của insulin trong điều hòa đường huyết liên quan thế nào tới bệnh lý răng miệng?,"Insulin giúp kiểm soát đường huyết. Thiếu insulin dẫn tới tăng glucose trong máu và dịch khe nướu, tạo môi trường thuận lợi cho vi khuẩn nha chu phát triển.",Đái tháo đường type 1; insulin; điều hòa đường huyết; bệnh nha chu; tăng glucose; biến chứng răng miệng; dịch khe nướu; liên quan đái tháo đường
ĐTĐ type 1,,Q006,Những yếu tố nguy cơ nào của ĐTĐ típ 1 mà bác sĩ RHM cần lưu ý khi khai thác bệnh sử?,"Tiền sử gia đình, yếu tố di truyền, nhiễm virus. Những thông tin này giúp dự đoán nguy cơ biến chứng răng miệng và lập kế hoạch theo dõi định kỳ.",yếu tố nguy cơ; tiền sử gia đình; gen di truyền; tuổi khởi phát; bệnh tự miễn; khai thác bệnh sử
ĐTĐ type 1,,Q007,Tiền sử gia đình mắc ĐTĐ típ 1 có ảnh hưởng gì tới kế hoạch chăm sóc răng miệng?,"Nguy cơ cao hơn → cần sàng lọc sớm, hướng dẫn phòng bệnh nha chu và giáo dục bệnh nhân về mối liên hệ răng miệng – ĐTĐ.",ĐTĐ type 1; tiểu đường type 1; tiền sử gia đình; nguy cơ ĐTĐ; sàng lọc ĐTĐ; nha chu tiểu đường; chăm sóc răng miệng; biến chứng răng miệng
ĐTĐ type 1,,Q008,"Nhiễm virus là yếu tố nguy cơ của ĐTĐ típ 1, điều này có ý nghĩa gì trong phòng ngừa nhiễm trùng miệng?","Cho thấy hệ miễn dịch bệnh nhân có thể bị tác động mạnh, cần kiểm soát tốt vệ sinh miệng và điều trị sớm các ổ nhiễm khuẩn.",ĐTĐ type 1; nhiễm virus ĐTĐ; yếu tố nguy cơ ĐTĐ1; miễn dịch ĐTĐ1; nhiễm trùng miệng; phòng ngừa nhiễm trùng miệng; vệ sinh răng miệng; điều trị nhiễm khuẩn miệng
ĐTĐ type 1,,Q009,Vai trò của yếu tố di truyền trong ĐTĐ típ 1 có liên quan gì tới bệnh nha chu?,"Không trực tiếp gây bệnh nha chu, nhưng di truyền ảnh hưởng tới nguy cơ mắc ĐTĐ, gián tiếp làm tăng nguy cơ bệnh nha chu.",di truyền; gen; HLA; nha chu; viêm nha chu; cơ địa; yếu tố nguy cơ
ĐTĐ type 1,,Q010,Người không có yếu tố nguy cơ vẫn mắc ĐTĐ típ 1 – bác sĩ RHM cần lưu ý gì?,"Luôn hỏi về triệu chứng toàn thân và phối hợp xét nghiệm khi nghi ngờ, ngay cả khi bệnh nhân không có yếu tố nguy cơ rõ.",ĐTĐ típ 1; tiểu đường type 1; yếu tố nguy cơ ĐTĐ; phát hiện ĐTĐ; triệu chứng toàn thân; nha khoa ĐTĐ; lưu ý RHM; nghi ngờ tiểu đường
ĐTĐ type 1,,Q011,Lứa tuổi thường gặp ĐTĐ típ 1 có đặc điểm gì về sức khỏe răng miệng?,"Trẻ em, thanh thiếu niên – thường khó duy trì vệ sinh miệng tốt, dễ sâu răng và viêm lợi, đặc biệt khi đường huyết kém kiểm soát.",ĐTĐ type 1; tiểu đường trẻ em; sức khỏe răng miệng ĐTĐ; sâu răng tiểu đường; viêm lợi tiểu đường; vệ sinh răng miệng; kiểm soát đường huyết; nha chu ĐTĐ
ĐTĐ type 1,,Q012,Trẻ em hay người lớn dễ mắc hơn và ảnh hưởng ra sao đến điều trị nha khoa?,"Trẻ em và thanh thiếu niên mắc nhiều hơn → cần kế hoạch điều trị nhẹ nhàng, tránh stress, và quản lý đường huyết chặt chẽ.",khởi phát trẻ em; khởi phát người lớn; tuổi mắc bệnh; quản lý điều trị; kiểm soát đường huyết; biến chứng nha khoa
ĐTĐ type 1,,Q013,LADA là gì và tại sao bác sĩ RHM cần biết?,LADA là dạng ĐTĐ típ 1 khởi phát chậm ở người lớn. Dễ bị chẩn đoán nhầm là típ 2 → bác sĩ RHM cần lưu ý khi điều trị bệnh nhân lớn tuổi nhưng đường huyết khó kiểm soát.,LADA; đái tháo đường; ĐTĐ típ 1; ĐTĐ người lớn; đường huyết; kiểm soát đường huyết; bệnh nhân ĐTĐ; RHM
ĐTĐ type 1,,Q014,"Bệnh có thể tiến triển chậm ở người lớn tuổi, điều này ảnh hưởng gì tới điều trị nha chu?",Giai đoạn đầu có thể không có triệu chứng rõ → cần tầm soát đường huyết trước khi thực hiện thủ thuật nha khoa lớn.,ĐTĐ type 1; tiến triển chậm; người cao tuổi; nha chu; điều trị nha chu; tầm soát đường huyết; kiểm soát đường
ĐTĐ type 1,,Q015,ĐTĐ típ 1 có thể khởi phát đột ngột không và cần lưu ý gì khi tiếp nhận cấp cứu nha khoa?,"Có, và có thể kèm tăng đường huyết hoặc nhiễm toan ceton. Bác sĩ RHM cần nhận biết triệu chứng và chuyển viện kịp thời.",khởi phát đột ngột; cấp cứu nha khoa; biến chứng cấp; hạ đường huyết; tăng đường huyết; nhiễm toan ceton; xử trí khẩn cấp
ĐTĐ type 1,,Q016,Các triệu chứng toàn thân của ĐTĐ típ 1 có thể gợi ý gì trong thăm khám răng miệng?,"Khát nước, tiểu nhiều, sụt cân, mệt mỏi, nhìn mờ → nếu thấy cùng với viêm nha chu tiến triển nhanh, cần nghi ngờ ĐTĐ.",ĐTĐ típ 1; triệu chứng toàn thân; thăm khám răng miệng; viêm nha chu; dấu hiệu đái tháo đường; biểu hiện răng miệng; khát nước tiểu nhiều; nghi ngờ ĐTĐ; đái tháo đường
ĐTĐ type 1,,Q017,Vì sao bệnh nhân ĐTĐ típ 1 hay khát nước và tiểu nhiều? Điều này ảnh hưởng gì tới niêm mạc miệng?,"Mất nước do tiểu nhiều gây khô miệng, giảm tiết nước bọt, làm tăng nguy cơ sâu răng và viêm niêm mạc.",ĐTĐ type 1; khát nước; tiểu nhiều; khô miệng; niêm mạc miệng; mất nước; giảm tiết nước bọt; biến chứng răng miệng
ĐTĐ type 1,,Q018,Sụt cân bất thường ở bệnh nhân ĐTĐ típ 1 có ảnh hưởng gì tới điều trị nha khoa?,"Thể trạng yếu, sức đề kháng giảm, lành thương chậm → cần chọn phương pháp điều trị ít xâm lấn, thời gian ngắn.",sụt cân bất thường; dinh dưỡng; chuyển hóa; biến chứng toàn thân; điều trị nha khoa; tình trạng sức khỏe
ĐTĐ type 1,,Q019,ĐTĐ típ 1 có thể gây mờ mắt – điều này tác động gì tới hướng dẫn vệ sinh miệng?,"Bệnh nhân khó nhìn rõ khi chải răng, cần hướng dẫn kỹ thuật phù hợp và có thể đề nghị dụng cụ hỗ trợ.",ĐTĐ típ 1; mờ mắt; vệ sinh miệng; giảm thị lực; chăm sóc răng miệng; hướng dẫn chải răng; biến chứng ĐTĐ; dụng cụ hỗ trợ
ĐTĐ type 1,,Q020,Mệt mỏi kéo dài ở bệnh nhân ĐTĐ típ 1 ảnh hưởng thế nào tới điều trị nha khoa?,Bệnh nhân dễ mệt khi nằm lâu trên ghế nha → cần chia nhỏ buổi điều trị và theo dõi đường huyết sát.,ĐTĐ type 1; đái tháo đường; mệt mỏi kéo dài; điều trị nha khoa; đường huyết; kiểm soát đường huyết; kế hoạch điều trị; bệnh nhân ĐTĐ
ĐTĐ type 1,,Q021,Nhiễm toan ceton là gì và bác sĩ RHM cần nhận biết khi nào?,"Biến chứng cấp nguy hiểm do thiếu insulin, gây buồn nôn, thở nhanh, hơi thở mùi trái cây → nếu gặp, cần ngừng điều trị và chuyển viện ngay.",nhiễm toan ceton; biến chứng cấp tính; thiếu insulin; triệu chứng DKA; cấp cứu; nhận biết; mùi hơi thở
ĐTĐ type 1,,Q022,Vì sao thiếu insulin lại gây nhiễm toan ceton và có thể xuất hiện khi nào trong nha khoa?,"Do cơ thể đốt mỡ tạo ceton. Có thể xuất hiện khi bệnh nhân bị stress, nhiễm trùng răng miệng hoặc không dùng đủ insulin trước thủ thuật.",ĐTĐ type 1; nhiễm toan ceton; DKA; thiếu insulin; biến chứng ĐTĐ; nha khoa tiểu đường; đường huyết nha khoa; nhiễm trùng miệng
ĐTĐ type 1,,Q023,"Nếu không điều trị, ĐTĐ típ 1 gây biến chứng nào ảnh hưởng tới khoang miệng?","Tăng nguy cơ bệnh nha chu nặng, nhiễm nấm Candida, khô miệng, loét niêm mạc.",ĐTĐ type 1; biến chứng miệng; biến chứng nha khoa; bệnh nha chu; khô miệng; nấm Candida miệng; loét miệng; tiểu đường răng miệng
