ĐỀ MỤC,CHỦ ĐỀ CON,MÃ SỐ,CÂU HỎI,CÂU TRẢ LỜI,keywords
MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,Hôi miệng,Q0334,VNC ở bệnh nhân ĐTĐ liên quan gì đến bệnh toàn thân khác?,"Có liên quan đến bệnh tim mạch, thận mạn và biến chứng mắt (Journal of Diabetes Investigation).",VNC ĐTĐ; bệnh toàn thân; biến chứng tiểu đường; liên quan bệnh; sức khỏe hệ thống; bệnh tim mạch; thận
MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,Hôi miệng,Q0335,Người cao tuổi mắc ĐTĐ có nguy cơ VNC cao hơn không?,"Có, do kết hợp lão hóa và rối loạn miễn dịch (Chapple ILC et al., 2013).",người cao tuổi ĐTĐ; nguy cơ VNC; viêm nha chu; tiểu đường người già; tăng nguy cơ; bệnh răng miệng
MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,Hôi miệng,Q0336,ĐTĐ ảnh hưởng thế nào đến hệ vi khuẩn miệng?,"Tăng vi khuẩn gây bệnh nha chu và sâu răng, giảm vi khuẩn có lợi (Balasubramanian Soundaram, 2024).",ĐTĐ vi khuẩn miệng; đái tháo đường; hệ vi khuẩn miệng; microbiome miệng; rối loạn vi khuẩn; sức khỏe miệng ĐTĐ
MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,Hôi miệng,Q0337,Rối loạn vi tuần hoàn do ĐTĐ tác động gì đến nha chu?,"Giảm tưới máu mô nha chu, làm chậm lành thương và tăng viêm (SHIP Study).",rối loạn vi tuần hoàn ĐTĐ; tác động nha chu; biến chứng mạch máu; viêm nha chu; lưu thông máu; bệnh mạch nhỏ
MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,Hôi miệng,Q0338,ĐTĐ ảnh hưởng thế nào đến men răng?,"Gián tiếp gây mất khoáng do pH thấp và tăng sâu răng (Weijdijk L.P.M., 2023).",ĐTĐ men răng; tiểu đường men răng; men răng yếu; sâu răng ĐTĐ; khô miệng; pH miệng; mòn men; tổn thương men răng
MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,Hôi miệng,Q0339,VNC ở bệnh nhân ĐTĐ ảnh hưởng chi phí điều trị thế nào?,Tăng chi phí nha khoa và y tế do điều trị kéo dài và tái phát (Journal of Diabetes Investigation).,VNC chi phí; viêm nha chu ĐTĐ; chi phí điều trị; gánh nặng y tế; chi phí nha khoa; quản lý ĐTĐ; điều trị nha chu
MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,Hôi miệng,Q0340,Phối hợp bác sĩ RHM và nội tiết có lợi gì cho bệnh nhân ĐTĐ?,"Giúp kiểm soát đồng thời sức khỏe răng miệng và đường huyết, giảm biến chứng (Chapple ILC et al., 2013).",phối hợp RHM nội tiết; lợi ích ĐTĐ; chăm sóc tổng thể; quản lý ĐTĐ; sức khỏe răng miệng; điều trị đa chuyên khoa; cải thiện kết quả
MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,Hôi miệng,Q0341,Biến chứng nào của bệnh ĐTĐ có liên quan đến viêm nha chu?,"Các biến chứng của bệnh đái tháo đường (ĐTĐ) liên quan đến viêm nha chu gồm: bệnh võng mạc ĐTĐ (giai đoạn đầu và tăng sinh), bệnh thận ĐTĐ (protein niệu, bệnh thận giai đoạn cuối), loét bàn chân do thần kinh, bệnh tim mạch và tăng tỷ lệ tử vong. Tổng hợp từ 13 nghiên cứu với 34.149 đối tượng cho thấy mối liên hệ đáng kể giữa viêm nha chu và các biến chứng này (Sharma et al., 2016).",biến chứng ĐTĐ; viêm nha chu; bệnh tim mạch; bệnh thận ĐTĐ; biến chứng mạch máu; nhiễm trùng; viêm toàn thân; kiểm soát đường huyết
MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,Hôi miệng,Q0342,Viêm nha chu có liên quan thế nào đến bệnh võng mạc ĐTĐ?,"Năm nghiên cứu cho thấy bệnh võng mạc ĐTĐ liên quan đáng kể đến viêm nha chu sau khi điều chỉnh các yếu tố gây nhiễu (OR 1,2–2,8). Mức độ nghiêm trọng của viêm nha chu cũng tương quan với mức độ nặng của bệnh võng mạc (Sharma et al., 2016).",viêm nha chu; võng mạc ĐTĐ; bệnh võng mạc; biến chứng mắt; tiểu đường mắt; viêm toàn thân; kiểm soát đường huyết; mạch máu mắt
MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,Hôi miệng,Q0343,Có bằng chứng viêm nha chu liên quan đến bệnh thận ĐTĐ không?,"Ba nghiên cứu báo cáo rằng bệnh nhân mắc viêm nha chu và ĐTĐ type 1 hoặc 2 có nhiều biến chứng thận hơn. Trong nghiên cứu lớn của Sharma et al. (2016), bệnh nhân có cả viêm nha chu và bệnh thận mạn tính (CKD) có tỷ lệ tử vong toàn bộ và tử vong tim mạch cao hơn đáng kể.",viêm nha chu; bệnh thận ĐTĐ; biến chứng thận; bệnh tiểu đường; mối liên hệ; bằng chứng khoa học
MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,Hôi miệng,Q0344,Viêm nha chu ảnh hưởng đến nguy cơ loét bàn chân do thần kinh ở bệnh nhân ĐTĐ thế nào?,"Một nghiên cứu chỉ ra mối liên hệ đáng kể giữa viêm nha chu nặng và loét bàn chân do bệnh lý thần kinh, với tỷ số chênh lệch (OR) là 6,6 so với nhóm đối chứng khỏe mạnh (Sharma et al., 2016).",viêm nha chu; loét bàn chân; biến chứng bàn chân; thần kinh ĐTĐ; bàn chân tiểu đường; nguy cơ loét
MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,Hôi miệng,Q0345,Viêm nha chu ảnh hưởng thế nào đến biến chứng tim mạch ở bệnh nhân ĐTĐ?,"Ở bệnh nhân ĐTĐ type 2, viêm nha chu liên quan đến tăng nguy cơ tử vong tim mạch, bệnh động mạch vành, đột quỵ và bệnh tim dưới lâm sàng, với HR 1,1–1,3 và OR 2,6 (Sharma et al., 2016).",viêm nha chu; biến chứng tim mạch; bệnh tim mạch; bệnh tiểu đường; bệnh mạch vành; nhồi máu cơ tim
MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,Hôi miệng,Q0346,Viêm nha chu có liên quan đến tăng tỷ lệ tử vong ở bệnh nhân ĐTĐ không?,"Có. Bệnh nhân ĐTĐ type 2 có đồng mắc viêm nha chu có tỷ lệ tử vong do mọi nguyên nhân cao hơn đáng kể (HR 3,5–4,5) so với người không mắc viêm nha chu (Sharma et al., 2016).",viêm nha chu; tỷ lệ tử vong; tử vong ĐTĐ; tiên lượng ĐTĐ; nguy cơ tử vong; bệnh tiểu đường
MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,Hôi miệng,Q0347,Bằng chứng từ nhiều quốc gia cho thấy gì về nguy cơ ĐTĐ ở người mắc viêm nha chu?,"Phân tích từ 6 nghiên cứu tại Hoa Kỳ, Nhật Bản và Đài Loan (77.716 người) cho thấy viêm nha chu làm tăng nguy cơ mắc tiền ĐTĐ và ĐTĐ với HR hiệu chỉnh 1,29 (95% CI 1,11–1,46, p<0,0001) (Graziani et al., 2017).",viêm nha chu; nguy cơ ĐTĐ; bằng chứng quốc tế; phòng ngừa ĐTĐ; tiền tiểu đường; nghiên cứu đa quốc gia
MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,Hôi miệng,Q0348,Vì sao HR hiệu chỉnh nhỏ vẫn quan trọng khi xét viêm nha chu và ĐTĐ?,"Dù HR hiệu chỉnh chỉ 1,29, nhưng do viêm nha chu có tỷ lệ mắc cao và dễ chẩn đoán/điều trị, tác động cộng dồn của nguy cơ này rất lớn đối với sức khỏe cộng đồng (Graziani et al., 2017).",HR hiệu chỉnh; viêm nha chu; đái tháo đường; ý nghĩa lâm sàng; yếu tố nguy cơ; ảnh hưởng nhỏ; dự đoán bệnh
MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,Hôi miệng,Q0349,Viêm nha chu ảnh hưởng gì đến kiểm soát đường huyết ở thai phụ mắc ĐTĐ thai kỳ?,"Viêm nha chu gây viêm toàn thân, tăng TNF-α và IL-6, làm tăng đề kháng insulin và khiến kiểm soát đường huyết khó khăn hơn ở thai phụ mắc ĐTĐ thai kỳ. Thai phụ có viêm nha chu thường kiểm soát đường huyết kém hơn so với người không mắc bệnh này (Polak & Shapira, 2017).",viêm nha chu; ĐTĐ thai kỳ; kiểm soát đường huyết; thai phụ; biến chứng thai nghén; viêm nhiễm; sức khỏe răng miệng
MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,Hôi miệng,Q0350,Có bằng chứng viêm nha chu làm tăng nguy cơ mắc ĐTĐ thai kỳ không?,"Hiện chưa có nghiên cứu trực tiếp chứng minh, nhưng hai nghiên cứu ghi nhận mối liên quan có ý nghĩa thống kê giữa viêm nha chu và ĐTĐ thai kỳ, gợi ý khả năng viêm nha chu là yếu tố nguy cơ tiềm tàng (Polak & Shapira, 2017).",viêm nha chu; nguy cơ ĐTĐ thai kỳ; bằng chứng khoa học; mối liên hệ; yếu tố rủi ro; thai sản
MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,Hôi miệng,Q0351,Điều trị nha chu có giúp cải thiện chỉ số viêm toàn thân ở bệnh nhân ĐTĐ không?,"Có. Một số nghiên cứu đối chứng cho thấy điều trị nha chu thành công làm giảm mức CRP và TNF-α lưu hành trong máu ở bệnh nhân ĐTĐ, cho thấy tác động tích cực đến viêm toàn thân (Polak & Shapira, 2017).",điều trị nha chu; viêm toàn thân; chỉ số viêm; bệnh nhân ĐTĐ; protein phản ứng C; cytokine; cải thiện viêm
MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,Hôi miệng,Q0352,Có bằng chứng về tác động dài hạn của điều trị nha chu đến biến chứng ĐTĐ không?,"Hiện chưa có nghiên cứu đánh giá tác động dài hạn của điều trị nha chu đối với các cơ chế gây biến chứng ĐTĐ. Cần thêm nghiên cứu để khẳng định lợi ích này (Polak & Shapira, 2017).",điều trị nha chu; tác động dài hạn; biến chứng ĐTĐ; bằng chứng; phòng ngừa; quản lý bệnh; kết quả dài hạn
MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,Hôi miệng,Q0353,Những cơ chế sinh học nào giải thích ảnh hưởng của viêm nha chu đến kiểm soát ĐTĐ?,"Có bằng chứng trung bình cho thấy viêm nha chu làm giảm chức năng tế bào beta tuyến tụy, tăng stress oxy hóa và rối loạn lipid máu, từ đó khiến kiểm soát ĐTĐ trở nên khó khăn hơn (Polak & Shapira, 2017).",đề kháng insulin; viêm hệ thống; cytokine; stress oxy hóa; rối loạn chuyển hóa; nhiễm trùng; nha chu đái tháo đường; kiểm soát đường huyết
MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,Hôi miệng,Q0354,Các chất trung gian viêm nào thường tăng cao khi bệnh nhân mắc cả ĐTĐ và viêm nha chu?,"TNF-α, CRP và các chất trung gian của stress oxy hóa thường tăng cao ở bệnh nhân mắc đồng thời ĐTĐ và viêm nha chu, góp phần làm giảm khả năng kiểm soát đường huyết và thúc đẩy biến chứng (Polak & Shapira, 2017).",cytokine; TNF-alpha; IL-6; CRP; IL-1 beta; adiponectin; leptin; yếu tố tiền viêm
MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,Hôi miệng,Q0355,Có bằng chứng trực tiếp viêm nha chu gây biến chứng ĐTĐ qua cơ chế cụ thể không?,"Chưa có bằng chứng trực tiếp, nhưng có bằng chứng gián tiếp về các cơ chế chung như stress oxy hóa, rối loạn lipid máu, tăng CRP và rối loạn chức năng nội mô, có thể hiệp đồng làm trầm trọng biến chứng tim mạch (Polak & Shapira, 2017).",bằng chứng trực tiếp; biến chứng ĐTĐ; viêm nha chu; cơ chế cụ thể; bệnh thận tiểu đường; bệnh tim mạch; bệnh võng mạc; tăng đường huyết
MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,Hôi miệng,Q0356,Điều trị nha chu có an toàn cho bệnh nhân ĐTĐ không?,"Có. Điều trị nha chu kết hợp chăm sóc tại nhà đúng cách được chứng minh là an toàn và cải thiện các chỉ số nha chu, kể cả ở bệnh nhân ĐTĐ kiểm soát kém (Polak & Shapira, 2017).",điều trị nha chu; an toàn ĐTĐ; kiểm soát đường huyết; lợi ích điều trị; nguy cơ biến chứng; phẫu thuật nha chu; kháng sinh; lành vết thương
MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,Hôi miệng,Q0357,"Ngoài điều trị chuẩn, có phương pháp bổ trợ nào cho viêm nha chu ở bệnh nhân ĐTĐ không?","Có thể cân nhắc kháng khuẩn hoặc phẫu thuật, nhưng hiện thiếu bằng chứng khoa học vững chắc về lợi ích bổ sung của chúng ở bệnh nhân ĐTĐ (Polak & Shapira, 2017).",phương pháp bổ trợ; probiotic; laser; thuốc chống viêm; kiểm soát đường huyết; chất chống oxy hóa; liệu pháp quang động; kháng sinh tại chỗ
MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,Hôi miệng,Q0358,Vì sao viêm nha chu cần được phát hiện sớm ở bệnh nhân ĐTĐ?,"Vì viêm nha chu có thể làm tăng HbA1c, giảm kiểm soát đường huyết và góp phần vào biến chứng ĐTĐ, nên phát hiện và điều trị sớm giúp cải thiện tiên lượng và ngăn biến chứng (Graziani et al., 2017).",viêm nha chu ĐTĐ; phát hiện sớm; biến chứng răng miệng; kiểm soát đường huyết; sức khỏe tổng thể; quản lý ĐTĐ; tương tác hai chiều
MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,Hôi miệng,Q0359,Điều gì khiến viêm nha chu trở thành yếu tố nguy cơ sức khỏe cộng đồng?,"Do tỷ lệ mắc cao, dễ chẩn đoán và điều trị, cùng tác động tiêu cực đến đường huyết và biến chứng ĐTĐ, viêm nha chu là vấn đề sức khỏe cộng đồng cần được ưu tiên can thiệp (Graziani et al., 2017).",viêm nha chu cộng đồng; nguy cơ toàn thân; gánh nặng y tế; bệnh hệ thống; liên quan bệnh mãn tính; tác động kinh tế; phòng ngừa nha chu
MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,Hôi miệng,Q0360,Viêm nha chu có làm tăng nguy cơ mất răng ở bệnh nhân ĐTĐ không?,"Có. Nghiên cứu SHIP cho thấy bệnh nhân ĐTĐ không kiểm soát có tốc độ mất bám dính nha chu nhanh hơn và nguy cơ mất răng cao hơn so với người không mắc ĐTĐ, nguyên nhân do đường huyết cao kích thích phản ứng viêm quá mức và tổn thương mô nha chu (SHIP Study).",viêm nha chu mất răng; ĐTĐ mất răng; tăng nguy cơ; phá hủy xương ổ; suy giảm chức năng nhai; nha chu tiến triển; biến chứng tại chỗ
MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,Hôi miệng,Q0361,Mối liên hệ giữa HbA1c và viêm nha chu là gì?,"Nhiều nghiên cứu, trong đó có Graziani et al. (2017), ghi nhận bệnh nhân viêm nha chu có HbA1c cao hơn trung bình 0,29% so với người có nha chu khỏe mạnh, cho thấy viêm nha chu có thể ảnh hưởng đến kiểm soát đường huyết.",HbA1c viêm nha chu; kiểm soát đường huyết; chỉ số A1c; mối liên hệ hai chiều; đường huyết ổn định; viêm nhiễm toàn thân; ảnh hưởng lẫn nhau
MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,Hôi miệng,Q0362,Viêm nha chu có thể là yếu tố dự báo phát triển ĐTĐ không?,"Có. Graziani et al. (2017) và Journal of Diabetes Investigation cho rằng viêm nha chu có thể góp phần làm tăng đề kháng insulin, từ đó trở thành yếu tố dự báo cho tiền ĐTĐ hoặc ĐTĐ type 2.",viêm nha chu dự báo ĐTĐ; yếu tố nguy cơ ĐTĐ; tiền ĐTĐ; viêm nhiễm mãn tính; đề kháng insulin; sàng lọc ĐTĐ; dấu hiệu sớm ĐTĐ
MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,Hôi miệng,Q0363,Điều trị nha chu có thể cải thiện kiểm soát HbA1c ở bệnh nhân ĐTĐ không?,"Một số nghiên cứu cho thấy điều trị nha chu có thể giúp giảm HbA1c khoảng 0,4% sau 3–6 tháng, nhờ giảm viêm toàn thân và cải thiện nhạy cảm insulin (Polak & Shapira, 2017).",điều trị nha chu; kiểm soát HbA1c; HbA1c; ĐTĐ; bệnh tiểu đường; nha chu tiểu đường
MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,Hôi miệng,Q0364,Vì sao TNF-α và IL-6 lại quan trọng trong mối liên hệ viêm nha chu – ĐTĐ?,"TNF-α và IL-6 là các cytokine gây viêm được tăng tiết trong viêm nha chu, góp phần gây đề kháng insulin và làm khó kiểm soát đường huyết, đặc biệt ở bệnh nhân ĐTĐ thai kỳ và ĐTĐ type 2 (Polak & Shapira, 2017).",TNF-α; IL-6; viêm nha chu; ĐTĐ; cytokine; vai trò TNF-α; vai trò IL-6
MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,Hôi miệng,Q0365,Viêm nha chu có ảnh hưởng đến phụ nữ mang thai không mắc ĐTĐ?,"Dù chưa rõ ảnh hưởng trực tiếp đến đường huyết, viêm nha chu ở thai phụ có thể làm tăng nguy cơ biến chứng thai kỳ như sinh non hoặc nhẹ cân, và nếu kèm ĐTĐ thai kỳ thì nguy cơ kiểm soát đường huyết kém sẽ cao hơn (Polak & Shapira, 2017).",viêm nha chu; phụ nữ mang thai; thai kỳ; nha chu thai kỳ; ảnh hưởng thai sản
MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,Hôi miệng,Q0366,Viêm nha chu ảnh hưởng gì đến chức năng tế bào beta tuyến tụy?,"Bằng chứng trung bình cho thấy viêm nha chu làm giảm chức năng tế bào beta thông qua cơ chế viêm toàn thân và stress oxy hóa, từ đó giảm tiết insulin (Polak & Shapira, 2017).",viêm nha chu; chức năng beta; tế bào tụy; tiểu đường; tụy nha chu; đái tháo đường
MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,Hôi miệng,Q0367,Viêm nha chu liên quan đến rối loạn lipid máu như thế nào?,"Một số nghiên cứu ghi nhận bệnh nhân ĐTĐ kèm viêm nha chu thường có cholesterol toàn phần, LDL và triglyceride cao hơn so với người chỉ mắc ĐTĐ, góp phần làm tăng nguy cơ biến chứng tim mạch (Polak & Shapira, 2017).",viêm nha chu; rối loạn lipid máu; mỡ máu; lipid; cholesterol; nha chu lipid
MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,Hôi miệng,Q0368,Điều trị nha chu có tác động đến CRP không?,"Có. Các nghiên cứu đối chứng cho thấy CRP giảm rõ rệt sau điều trị nha chu không phẫu thuật ở bệnh nhân ĐTĐ, phản ánh giảm viêm toàn thân (Polak & Shapira, 2017).",điều trị nha chu; CRP; protein phản ứng C; viêm; giảm CRP; dấu hiệu viêm
MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,Hôi miệng,Q0369,Điều trị nha chu có giúp giảm nguy cơ biến chứng tim mạch ở ĐTĐ không?,"Chưa có bằng chứng trực tiếp, nhưng giảm viêm toàn thân và cải thiện lipid máu nhờ điều trị nha chu có thể gián tiếp giảm nguy cơ biến chứng tim mạch (Polak & Shapira, 2017).",điều trị nha chu; biến chứng tim mạch; bệnh tim mạch; ĐTĐ; nguy cơ tim mạch
